name,variants
Socrates,"Socratis, Sokrates"
Sofian,
Sofronia,
Sohan,
Sohil,
Soja,
Solada,
Solana,"Solenne, Solina, Soline, Souline, Soulle, Zelena, Zelene, Zelia, Zelie, Zelina, Zeline"
Solange,"Souline, Zeline"
Soledad,Sola
Solita,
Solomon,"Salamen, Salamon, Salaun, Salman, Salmon, Salomo, Salomon, Selim, Shlomo, Sholom, Sol, Solamh (Irish), Sollie, Zalman, Zakmin, Zalmon"
Solva,
Solveig,"Solvag, Solve, Solvig"
Solvig,
Soma,
Somerled,
Somerset,
Somerton,Somerville
Somhairle,Sorley
Son,
Sona,"Sonal, Sonala, Sonali, Sonika, Sonita"
Sonel,
Songan,
Sonnur,
Sono,
Sook,
Sook-Joo,
Soon-Bok,
Sopheary,
Sophia,"Asofe, Beathag (Scottish), Sadhbba (Irish), Sofee, Sofi, Sofia, Soficita, Sofka, Sofya, Sonia, Sonja, Sonya, Sophey, Sophie, Sophy, Zofe, Zofia, Zofie, Zofka, Zophia (Polish), Zosha, Zosia, Zsofia"
Sophronia,"Soffrona, Sofronia"
Soportevy,
Sora,
Soraya,
Sorcha,
Soreka,
Soren,
Sorley,
Sorrel,"Sorrell, Sorrelle"
Sorrell,
Soso,
Sospita,
Soterious,
Sovann,
Spalding,Spaulding
Spemicalawba,
Spencer,"Spence, Spenser"
Speranza,"Esperance, Speranca"
Spira,
Spiridon,"Spiridion, Spiro, Spiros, Spyridon, Spyros"
Spreckley,
Spring,
Squire,
Sri,"Shree, Shri"
St. John,"Sinjin, Sinjon"
Stafford,
Stamos,
Stanborough,
Stanbury,"Stanbery, Stanburghe"
Stancil,Stancile
Stancliff,
Standish,
Stanfield,Stansfield
Stanford,"Stamford, Standford"
Stanislaus,"Stanislavs, Stanislaw"
Stanislava,"Stana, Stanuska, Stinicka"
Stanley,"Stan, Stanlee, Stanly"
Stanmore,
Stanton,Staunton
Stanway,Stanaway
Stanwick,
Stanwood,
Star,"Starla, Starlene"
Starling,
Starr,
Stavros,
Steadman,
Steel,
Stein,
Stella,"Estelle, Estrella, Stelle"
Stephanie,"Estaphania, Etienette, Stefania, Stefanidia (Russian), Stefanie, Steffi, Steffie, Stepana (Czech), Stepania, Stepanie, Stepha, Stephana, Stephania, Stephanine, Stephannie, Stephena, Stephene, Stepheney, Stephenie, Stephine, Stephne, Stephney, Stevana, Stevey, Stevi, Stevie"
Stephen,"Esteban, Estefan, Estevan, Etienne, Staffan, Stavros, Stefan, Stefano, Steffen, Stephan, Stephanus, Stephens, Stephenson, Steve, Stevie"
Sterling,
Sterne,"Stearn, Stearns"
Stewart,Stuart
Stig,"Styge, Styg"
Stiggur,
Stillman,
Stockard,
Stockley,
Stockton,
Stockwell,
Stoddard,
Storm,"Stormi, Stormie, Stormy"
Storr,
Strahan,Strachan
Stratford,
Strom,
Struthers,
Sture,
Styles,
Subhash,
Subhi,
Subira,
Suchin,
Sudarshana,
Sudas,
Sudhir,
Sudi,
Sued,
Suffield,
Sugden,
Sugi,
Suhad,"Suhair, Suhar, Suhayr"
Suhaila,Suhayila
Suhailah,
Suhayl,Suhail
Suhuba,
Suibhne,Sivney
Sujata,
Sujay,
Sujit,
Suki,
Sukoji,
Sukru,
Sula,
Sulaiman,"Suleiman, Suleyman"
Sulakhna,
Suletu,
Sulktalthscosum,
Sullivan,Sully
Sully,Sulley
Sulwen,
Sulwyn,
Suma,
Suman,
Sumantra,
Sumati,
Sumi,
Sumiko,
Summer,"Somer, Sommer"
Sun,
Sun-Hi,
Sun-Hi,
Sunayana,Sunayani
Sundara,"Sundar, Sundarama, Sunder"
Sundari,Sundara
Sundeep,
Sunee,
Suni,
Sunil,
Sunita,
Sunki,
Sunniva,"Synnova, Synnove"
Sunny,"Sunnie, Sunni, Sunita, Sunshine"
Suragana,
Suraj,
Surata,
Suri,
Suri,
Surina,
Surya,
Susan,"Shoshana (Spanish), Shushana, Sioux, Siouxsie, Sosanna (Italian), Sue, Suke, Sukee, Sukey, Suki, Sukie, Suky, Susann, Susanna, Susannah, Susanne, Susetta, Susette, Susi, Susie, Susy, Suzan, Suzane, Suzanna, Suzannah, Suzanne, Suze, Suzetta, Suzette, Suzi, Suzie, Suzy, Zsa Zsa (Hungarian), Zusa (Slavic), Zuza"
Sushanti,
Sushoban,
Sushobhana,
Susruta,"Sushrut, Sushruta"
Sutcliff,
Sutherland,
Sutki,
Sutton,
Suzu,
Suzuki,"Suzue, Suzuko"
Suzuko,
Suzume,
Svanhild,
Svannt,
Svara,
Svea,
Sven,"Svend, Sveinn, Swen, Swenson"
Svetlana,"Svetla, Svetlanka, Svetluse, Svetluvska"
Swain,
Swarup,
Sweeney,Sweeny
Swietomierz,
Swinburne,
Swinford,Swynford
Swinton,
Swithin,"Swithan, Swithen"
Swoosie,"Swoozie, Swoozy"
Sya,
Sydney,"Sydel, Sydelle, Sydnie, Sydny"
Syed,Sied
Sying,
Syke,
Sylvester,"Silvestre, Silvestro, Sly"
Sylvia,"Silva, Silvaine, Silvana, Silvania, Silvanna, Silvia, Silviana, Silvianne, Silvie, Sylva, Sylvana, Sylvanna, Sylvee, Sylvie, Silvine, Sylwia, Zilvia"
Symington,
Syna,
Syon,
Syona,
Syreeta,
Szczesny,
Ta,
Ta'ahine,
Taamiti,Taamit
Taaveti,"Taveti, Tavery"
Tab,"Tabb, Taber, Tabor"
Tabari,Tabaris
Tabbai,
Tabbebo,
Tabia,
Tabib,
Tabina,
Tabitha,"Tabatha, Tabbitha, Tabby, Tabetha, Tabotha, Tabytha"
Tabor,"Taber, Taibor, Taybor, Tayber"
Tabulum,
Taci,
Tacita,"Tace, Tacey"
Tad,Tadd
Tadan,"Taden, Tadin"
Tadao,
Tadashi,
Taddea,"Tadea, Tadia, Tadya (Feminine of Thaddeus)"
Tadewi,Tadi
Tadhg,Teague
Tadi,
Tadita,Tadeta
Tadzi,
Taffy,
Tafne,
Taggart,Taggert
Taghee,
Taghrid,
Taha,
Tahatan,
Tahcawin,
Tahe Gahe,
Taheton,
Tahi,
Tahir,Taheer
Tahira,
Tahiyya,Tahiyyah
Tahmoor,Tamora
Tahnee,
Tahoma,
Tai,
Taika,
Taima,"Taimah, Taiomah"
Taimah,
Taimani,
Tain,
Tain,Tainee
Taipa,
Tais,
Tait,"Tate, Tayte"
Taiwo,
Taiwo,
Taizo,
Taj,
Taja,
Taji,
Taka,
Takala,Takalah
Takanga,
Takaniko,
Takara,
Takayren,
Takeko,
Takenya,
Takeo,
Takeshi,Takeishi
Taki,Takie
Takia,"Takeiya, Takeya, Takya, Taqiya, Tekiya, Tekia, Tykia"
Takira,"Takara, Takiria, Taquera, Tikara"
Taklishim,
Takoda,
Takuhi,Takoohi
Tal,Talor
Tala,
Talal,"Talala, Talila"
Talanoa,
Talasi,
Talbot,"Talbert, Talbott"
Taldra,
Tale,"Tael, Tal"
Taleebin,"Taleabin, Taleebina"
Talena,"Taleana, Taleena, Talene, Talina"
Talfryn,
Tali,"Talia, Talie, Tallia, Tallie"
Talia,"Talie, Talley, Tallia, Tallie, Tally, Talora, Talya, Thalie, Thalya"
Talib,
Taliba,Talibah
Taliesin,
Talikula,
Talise,"Talease, Taleese, Taleice, Talice"
Talite,
Talitha,"Taleetha, Taletha, Talicia, Talisha, Talita"
Tallara,Talaria
Talli,
Tallis,"Talisa, Talissa, Talys"
Tallis,Talis
Tallulah,"Talley, Tallie, Tallula, Talula, Talulah, Talulla"
Talma,"Talmar, Talmara, Talmaria"
Talmai,Talmi
Talman,
Talmor,"Talmorra, Talmora, Talmore"
Talof Harjo,
Talor,"Talora, Talore, Talori"
Talutah,
Talya,Talia
Tam,
Tam,
Tama,
Tamah,Tama
Tamaki,"Tamako, Tamayo"
Taman,"Tama, Tamann"
Tamanna,
Tamara,"Tama, Tamah, Tamar, Tamarah, Tamarra, Tamary, Tamera, Tami, Tamma, Tammara, Tammee, Tammera, Tammey, Tammi, Tammie, Tammy, Tamor, Tamour, Tamra, Tamya, Thamar, Thamara, Thamarra, Tomika"
Tamas,"Tamasa, Tamasi, Tamasvini"
Tamath,"Tamatha, Tamathia"
Tambo,
Tameko,
Tamela Pashme,
Tamesha,"Tameshia, Tamisha"
Tami,Tamie
Tamika,"Tamiya, Tamiyo"
Tamiko,
Tamila,"Tamilla, Tamyla"
Tamir,
Tammany,
Tamohara,
Tamsin,"Tamasin, Tamasine, Tamsine, Tamsyn, Tamzen, Tamzin, Tasma, Thomasina, Thomasine, Tomasina, Tomasine (feminine of Thomas)"
Tan,
Tan,
Tana,
Tanafa,
Tanaka,
Tanaki,
Tanay,
Tanaya,"Tania, Tanuja"
Tancred,Tancredi
Tandogan,
Tane,
Tane,Tain
Tanek,
Taneya,Tanya
Tang Thuy,
Tangerine,
Tanh,
Tani,
Tanita,
Tanith,"Tanita, Tanitha"
Tanith,Tanitha
Tanjiro,
Tanner,"Tan, Tanney"
Tannishtha,
Tano,
Tansy,Tandie
Tanton,
Tanundra,
Tanvi,
Tao,
Tapani,
Tapasya,
Tapko,
Taqiyya,"Takiyah, Takiyya, Takiyyah, Taqiyyah"
Tara,"Tarah, Taran, Tareena, Tarena, Taria, Tarin, Tarina, Tarra, Tarrah, Tarren, Tarryn, Taryn, Taryna, Teryn"
Taral,
Taralga,
Tarani,Tarini
Tarati,
Tarcoola,
Taree,
Taree,
Tarhe,
Tarif,Tareef
Tarik,"Tareck, Tareek, Taril, Tarin, Tariq"
Tarika,
Tarlam,
Tarleton,"Taretan, Tareton, Tarton"
Tarni,"Tarne, Tarnia"
Taro,
Tarra,
Tarrant,Tarrent
Tarro,
Tarub,
Tarun,
Tarunika,
Tas,
Tasarla,"Tasarlea, Tasarli"
Tashanee,
Tashi,Tashia
Tashunka,Tasunke
Tashunka Witco,
Tasi Nagi,
Tasida,
Tasina Sapewin,
Tassos,Tasos
Tatanka Iyotanka,
Tate,"Tait, Tatum, Tayte"
Tatiana,"Latonya, Tahnya, Taina (Scandinavian), Tana, Tania, Tanis, Tanisha, Tanka, Tannia, Tannis, Tanya, Tarnia, Tarny, Tata, Tati, Tatianna, Tatie, Tatyana, Tatyanna, Tawnie, Tenaya, Tenia, Tonia, Tonya, Tonyah"
Tatius,"Tatianis, Titus"
Tatonga,
Tatsu,
Tatum,
Tau,
Tauba,
Taufa,
Taula,
Taulaki,
Tauno,
Tautiti,
Tava,
Tavake,Tavaki
Tavares,
Tavaris,"Tavar, Tavaras, Tavares, Tavari, Tavarres, Tavor, Tevaris"
Tavas,
Tavi,
Tavish,"Tavis, Tevis"
Tavor,Tabor
Tawa,
Tawagahe,
Tawfiq,Tawfi
Tawia,
Tawl,Taweel
Tawnie,Tawny
Tawno,
Taya,
Tayanita,
Tayendanegea,
Tayib,
Taylea,Tailea
Taylor,"Tailer, Talor, Tayler"
Taz,Tas
Tazu,
Tcu Mana,
Teagan,"Tea, Teagin, Tegan, Teige, Tigan"
Teague,Teagan
Teale,"Teal, Teel, Teele"
Teamhair,
Teangi,
Tearlach,
Techomir,
Tecla,"Tekli, Tecla, Telka, Thecla, Thekla"
Tecumseh,
Tecwyn,
Tedmund,Tedmond
Tefere,Tefer
Tegvyen,
Teiji,
Teijo,
Tejomay,Tej
Tekahionwake,
Tekle,
Tekonsha,
Telae,
Telamon,
Telek,
Telem,Tellem
Teleri,
Teleza,
Telford,"Telfer, Telfor, Telfour"
Tem,
Teman,
Tembo,
Temima,Tamar
Temira,"Temora, Timora"
Temperance,Tempe
Tempest,Tempany
Templeton,Temp
Tendoy,
Teneangopte,
Tennant,Tenant
Tennesee,
Tennille,Tenille
Tennyson,Tenny
Tenoa,
Tenskwatawa,
Tenuvah,Tenuva
Teo,
Tera,Terami
Terach,Terac
Terena,"Tereena, Terenia, Terina, Terrena, Terrina, Teryna"
Terence,"Tarrance, Temcio, Terencio, Terenz, Terrel, Terry, Torrance"
Terentia,Terentilla
Terra,"Tera, Terah, Terrah"
Terrill,"Terrall, Terrel, Terryl, Tyrrell"
Tertia,
Tertius,Tertios
Teruma,
Tesher,
Teshuah,"Teshua, Teshura"
Tessa,"Tess, Tessia, Tessie"
Tet,
Tete,
Tetsu,
Teva,
Tevel,"Tevell, Tevil"
Tevita,
Tevy,
Thabit,
Thabiti,
Thaddea,"Thada, Thadda, Thadia, Thadie"
Thaddeus,"Tad, Tadd, Taddeo, Taddeusz, Taddia, Tadeo, Tadeusz (Polish), Tadia, Tadias (Lithuanian), Tadio, Tadzio, Thad, Thaddaus, Thaddej (Russian)"
Thai,
Thalassa,
Thalia,Thaleia
Thalmus,Thalmis
Thaman,Thamen
Thana,
Thandiwe,
Thane,"Thaine, Thayne"
Thang,
Thanh,
Thao,
Thatcher,"Thacher, Thatch, Thaxter"
The,
Thea,"Theia, Thia"
Theano,"Theone, Theoni"
Thekla,
Thelma,"Telma, Velma"
Thema,
Themba,
Theobald,"Dietbald, Dietbold, Ted, Teddy, Teobaldo, Thebault, Theo, Thibaud, Thibault, Thibaut, Tibold, Tiebold, Tiebout, Tybald, Tybalt, Tybault"
Theodora,"Bohdana (Russian), Dora, Fedore (Slavic), Feodoria, Teddi, Teddie, Teddy, Tedra, Teodora, Theadora, Theda, Theora, Teodosia (Italian), Theodosia"
Theodore,"Dirck, Dirk, Fedar, Fedinka, Fedor, Fedya, Feodor, Fyodor, Teador, Ted, Teddy, Tedor, Teobalt, Teodoro, Thebaud, Thebaut, Theo, Theobald, Theodorus, Theodosios, Todor, Tudor"
Theodoric,"Dedrick, Derek, Derrick, Dieter, Dietrich, Dirck, Dirk, Rick, Ted, Teodorico, Thedric, Thierry"
Theola,
Theone,"Theona, Theoni, Theonie"
Theophania,"Theophanie, Tifani, Tiff, Tiffaney, Tiffani, Tiffanie, Tiffiney, Tiffini, Tiffney, Tifennie, Tiffie, Tiffany, Tiffy"
Theophila,
Theophilus,"Teofil, Theophile"
Theora,
Thera,
Theresa,"Resi (German), Reza (Czech), Teca, Terasa, Teree, Terelle, Teresa, Terese, Teresia, Teresina (Italian), Teresita, Teressa, Terezia (Hungarian), Terezie (Bohemian), Terezyga (Polish), Teri, Terie, Terise, Terrasa, Terresa, Terresia, Terri, Terrie, Terrise, Terry, Terrya, Tersa, Terza, Tess, Tessa, Tessie, Tessy, Therese, Theressa, Thereza, Thersa, Thersea, Tica, Trace, Tracee, Tracey, Traci, Tracie, Tracy, Trasey, Treacy, Tressa, Treesy"
Theron,
Theros,
Theta,
Thetis,"Thetisa, Thetise"
Thi,
Thian,
Thirza,"Tirza, Thersa, Thirza, Tierza, Tirzah, Tyrzah"
Tho,
Thoar,
Thocmetony,Tocmetone
Thomar,
Thomas,"Didymus, Tam, Tamas, Tamaso (Italian), Tavish (Scottish), Tevis (Scottish), Thom, Thomason, Thomson, Thompson, Tom, Tomas, Tomaso, Tomasso, Tomasz, Tome, Tomek, Tomey, Tomhas (Irish), Tomie, Tomislaw, Tomkin, Tomlin, Tommaso, Tommey, Tommie, Tuomas (Finnish)"
Thomasina,"Thomasa, Thomasena, Thomasine, Toma, Tomasina, Tomasine, Tommi (feminine of Thomas)"
Thomasina,"Tammie, Tamsin, Thomasa, Thomasin, Thomasine, Toma, Tomasina, Tomasine, Tommie"
Thompson,
Thong,
Thor,"Thorin, Thorvald, Tor, Torre, Tyrus"
Thora,"Thordia, Thordis, Thyra, Tyra"
Thorald,"Terrell, Terrill, Thorold, Torald, Tyrell"
Thorbert,Torbert
Thorberta,
Thorburn,Thorbjorn
Thordis,"Thordia, Thordisa"
Thorley,"Thorleigh, Torley"
Thormond,"Thurmond, Thurmund"
Thorndike,Thormdyke
Thorne,
Thornley,"Thorhleigh, Thornly"
Thornton,
Thorpe,
Thorvald,
Thoth,
Thu,Tu
Thuc,
Thuong,
Thur,Thura
Thurayya,"Surayya, Surayyah, Thuraia, Thuraypa, Thurayyah"
Thurlow,
Thurman,Thurmen
Thurston,"Thorstan, Thorstein, Thorsten, Thurstain, Torsten, Torston"
Thuy,
Thyra,"Thira, Tyra"
Thyrza,Thirza
Tia,"Tiana, Tianna, Tiara"
Tia,"Tea, Teya, Tianna"
Tiarnach,Tiarnac
Tiba,
Tibbot,"Tibbott, Tibot, Tibout"
Tibelda,
Tiberia,"Tibbie, Tibby"
Tibor,
Tida,Tyda
Tien,
Tiernan,"Tierney, Tighearnan"
Tifara,"Tiferet, Tifhara"
Tigris,
Tiimu,Timu
Tiki,
Tikvah,
Tilden,
Tilford,
Till,"Thilo, Tillman"
Tilon,
Tilton,
Timin,
Timna,
Timothea,"Timaula, Timi, Timie, Timmi, Timmie"
Timothy,"Tim, Timmy, Timo, Timofee, Timofei, Timofeo, Timon, Timoteo, Timotheo, Timotheus, Tisha (Russian), Tymoteusz"
Timur,Tamir
Tin,
Ting,
Tino,
Tiponya,
Tippah,
Tipu,
Tira,
Tirion,
Tiru,
Tiruvalluvar,
Tisa,
Tita,
Titania,"Titanya, Titia"
Titilayo,
Tito,
Titus,"Tito, Titos"
Tivon,
Tivona,"Tivonia, Tivonie"
Tiwa,
Tiwolu,
Toafo,
Toal,"Tuathal, Tully"
Tobar,Tobbar
Tobbar,
Tobias,"Tebes, Tiveon, Tobe, Tobej (Russian), Tobey, Tobia, Tobiah, Tobiasz (Polish), Tobies, Tobija, Tobin, Tobit, Toby"
Tobikuma,
Toby,"Tobe, Tobee, Tobey, Tobi, Tobie, Tova, Tove"
Todd,Tod
Toeris,Toerisa
Tofe,
Togar,Togir
Tohon,
Tohuia,
Tohunga,
Tohyah,
Toirdealbhach,
Toireasa,Triese
Toivo,
Toka,
Tokala,
Toki,
Tokiwa,
Tokoni,
Toku,
Tokutaro,
Tolikna,
Toloa,
Toloisi,
Toma,
Tomago,Toma
Tomer,Tomar
Tomi,
Tomiko,Tomika
Tomlin,Tomlinson
Tomo,
Tomochichi,
Ton Yah,
Tonda,TOndah
Tong,
Tooka,Tookayo
Toolan,
Toora,
Topaz,
Topsy,"Toppsy, Topsey, Topsie"
Topwe,
Tor,
Tora,
Tora,
Torao,
Torborg,"Thorborg, Torbjorg"
Tordis,
Tori,
Torin,"Thorin, Torrin"
Torio,
Tormod,Tormond
Torna,
Torquil,
Torr,Tor
Torrance,"Tore, Torin, Torr, Torrin, Torry"
Toru,
Torunn,
Toshala,Shala
Toshi,"Toshie, Toshiko"
Toshio,
Toshiro,
Toshishiro,
Toski,
Tostig,
Totsi,
Tourmaline,Toramalli
Tov,"Tovi, Tuvia"
Tova,"Tove, Turid"
Tovah,"Toba, Tobit, Tova, Tovat, Tovit"
Townley,"Townleigh, Townly"
Towrang,Towran
Tracy,Treacy
Trahern,"Traherne, Trahaearn"
Trai,
Trang,
Trava,
Traviata,
Travis,"Travais, Traver, Travers, Trevor"
Trayton,
Tremain,Tremayne
Trent,"Trenten, Trentin, Trenton"
Treva,"Treveen, Trevina (feminine of Trevor)"
Trevor,"Trefor, Trevar, Trever"
Trey,"Trai, Trei"
Trilby,"Trilbie, Trillby"
Trinh,
Trinity,"Trini, Trinidade"
Trista,"Tristanne, Triste, Tristen, Tristin, Tristina, Tristyn"
Tristan,"Tris, Tristen, Tristram"
Trond,
Trowbridge,
Troy,
Troya,
Truc,
Truda,"Trudie, Trudy"
Truitt,Truett
Truman,"Trumaine, Trumann"
Trumble,"Trumball, Trumbell, Trumbull"
Trung,
Trutta,
Tryg,Trig
Tryphena,"Triphena, Tryphaena, Tryphana, Tryphene, Tryphenia, Tryphina"
Tsalani,
Tsaotohah,
Tsatoke,
Tse,
Tsela,
Tsen Tainte,
Tsifira,
Tsin,
Tsistunagiska,
Tsoai,
Tsomah,
Tsuhgi,
Tsula,
Tsuruko,
Tu,
Tu,
Tua,
Tuaco,
Tualau,
Tuan,
Tuari,
Tucker,
Tudor,
Tuesday,
Tuhina,
Tui,
Tuketu,
Tuki,
Tuki,"Tukiko, Tukiyo"
Tukuli,
Tukupa,
Tula,
Tula,
Tulinagwe,
Tullia,
Tullis,"Tullius, Tullie"
Tully,Tull
Tulsi,
Tumaini,
Tumu,
Tung,
Tunu,
Tuong,
Tupi,
Turaku,
Turlough,
Turner,
Tusa,
Tusajigwe,
Tuwa,
Tuwile,
Tuyen,
Tuyet,
Twain,Twaine
Twyford,
Twyla,"Twila, Twylla"
Tybalt,Tibalt
Tycho,"Tuge, Tyko"
Tydeus,
Tyee,
Tyke,
Tyler,"Tilar, Ty"
Tymon,
Tymon,Timon
Tynan,
Tyr,
Tyra,Tira
Tyrone,"Teiron, Tiron, Tirone, Tirus, Tyron"
Tyson,
Tzach,Tzachi
Tzadika,Zadika
Tzadok,"Tzadik, Zadik, Zadok"
Tzafra,"Tzefira, Zafra, Zefira"
Tzahala,Zahala
Tzeira,
Tzemicha,Zemicha
Tzeviya,"Civia, Tzevia, Tzivia, Tzivya, Zibiah, Zivia"
Tzila,"Tzili, Zila, Zili"
Tzina,Zina
Tzipiya,"Tzipia, Zipia"
Tziyona,"Zeona, Ziona"
Tzofi,"Tzofia, Tzofit, Tzofiya, Zofi, Zofia, Zofit"
Tzuriya,"Tzuria, Zuria"
Ualani,"Ualana, Ualania"
Ualtar,Ualteir
Ualusi,
Uang,
Uata,
Ubadah,
Ubald,"Ubalde (French), Ubold"
Ucal,
Ucello,Ucelo
Uchechi,
Uchenna,
Uda,"Udele, Udella, Udelle"
Uday,Udayan
Udele,"Uda, Udella, Yudella, Yudelle"
Udell,"Dell, Eudell, Udel, Udall, Yudale, Yudell"
Udiya,"Udia, Uriela, Uriella"
Udolf,Udolfo
Uffo,Ufo
Ugo,
Ugolina,"Hugolin, Hugolina, Hugoline, Ugolin, Ugoline"
Uha,
Uhila,
Uhubitu,
Uilleog,Uilleac
Uinise,
Uinseann,Uinsionn
Ujala,
Ujana,"Jana, Uyana"
Ujila,"Ujala, Ujjala, Ujvala"
Ula,"Eula, Ulla, Yulla"
Ulan,Ulen
Ulbrecht,
Ulf,
Ulick,"Ulic, Ulik"
Ulima,"Alim, Ulema, Ullima"
Ull,
Ulmer,
Ulric,"Oldrech, Oldrich, Olric, Olrick, Rick, Udo, Ulrich, Ulrico, Ulrik, Ulu"
Ulrica,"Rieka, Rica, Ulka, Ullrica, Ulrike"
Ultima,Ultimah
Ulu,
Uluaki,
Uluka,
Ulva,
Ulysses,"Ulises, Ulisse, Ullioc (Irish)"
Um-Kalthum,Um-Kalsum
Uma,
Uma,
Umali,
Umar,
Umay,
Umayma,
Ume,"Umeki, Umeko"
Umed,
Umeeka,
Umi,
Umiko,
Umina,
Umm,
Umniya,
Umpima,
Una,
Una,"Oona, Oonah, Oonagh"
Unaduti,
Unal,
Undine,"Ondina, Ondine, Undeen, Undina"
Uner,
Unika,
Unity,Unita
Unkas,
Unn,Una
Unnea,Unea
Unwin,Unwyn
Upala,
Upton,
Upwood,
Urana,
Urania,"Urainia, Uraniya, Uranya"
Urban,"Urbain, Urbane, Urbano, Urbanus"
Urbana,Urbanna
Urbi,
Urdur,"Urd, Urdr, Urth"
Uri,Urie
Uriah,"Uri, Urias, Yuri, Yuria"
Urian,Urien
Uriel,"Uri, Yuri, Yuriel"
Urika,
Urit,
Urith,Uritha
Ursula,"Orsa, Orsala, Orsaline, Orscha, Orsel, Orselina, Orseline, Orsola (Irish), Sula, Ulla, Ursa, Ursala, Ursella, Ursola, Ursule, Ursulina, Ursuline, Ursy, Urzula (Polish), Vorsila (Greek), Worsola (Bohemian)"
Urte,Urta
Urvil,Ervil
Usamah,Usama
Useni,
Usha,Ushas
Ushi,
Ushmil,Ushmila
Ushriya,Ushria
Usi,
Ut,
Uta,
Uta,Yuta
Utano,
Utatci,Utatch
Uttam,
Utu,
Uwimana,
Uyeda,
Uzair,
Uziel,"Uzziah, Uzziel"
Uzoma,
Uzza,
Uzzia,"Uzia, Uzya"
Vaal,
Vach,
Vachel,
Vachya,Vachia
Vadin,
Vaha,
Vail,"Bail, Bale, Vaile, Vale"
Vailea,"Vaili, Vailie, Vayli"
Vaino,
Vaitafe,
Vala,Valla
Valancia,"Valanca, Valence"
Valasquita,
Valborga,"Walburga, Walberga, Walpurgis"
Valda,"Valida, Valma, Velda, Vellda"
Valdemar,Vlademar
Valentina,"Tina, Teina, Val, Valeda, Valedda, Valeena, Valena, Valence, Valencia, Valene, Valentia, Valentina, Valentine, Valenzia, Valera, Valerie, Valida, Valina, Vallie, Vallina, Velora"
Valentine,"Bailintin (Irish), Balawyn, Val, Valek, Valentijn, Valentin, Valentino, Valerius, Valery"
Valerian,"Valerien, Valerio, Valeryan"
Valerie,"Val, Valaree, Valarey, Valaria, Valarie, Valeria, Vale, Valeree, Valeriana, Vallarie, Valleree, Valli, Vallie, Vally, Valrey, Valry"
Valeska,
Valgard,Valgarde
Valin,"Valan, Valen, Valon"
Valma,"Valmar, Valmara"
Valma,Valmai
Valmiki,
Valonia,Vallonia
Valora,"Valoria, Valorie, Valory, Valorya"
Valu,
Vamana,
Van,
Vana,
Vanaja,Vanaia
Vanalika,
Vance,Vanse
Vanda,
Vandan,
Vandani,Vandana
Vander,"Van, Vandar, Vandir, Vane, Vendar"
Vandyke,
Vanessa,"Nessa, Nessie, Van, Vanesha, Vanesse, Vanetta, Vaneza, Vania, Vanija, Vanna, Vanya, Venetta (Dutch)"
Vani,
Vanika,
Vanja,
Vanna,
Vannevar,
Vanora,"Vanori, Vanoria, Vanorie"
Vantrice,"Vantricia, Vantrisia"
Vara,Varia
Varad,Vared
Varana,
Varda,"Vardia, Vardice, Vardina, Vardis, Vardit"
Vardhamma,Vardhaman
Vardon,"Varden, Verdun"
Varen,
Varesh,
Varian,
Varick,Warick
Varil,
Varina,"Varvara, Varenka, Varinka, Varya"
Varnava,
Varsha,Varisha
Vartan,
Varun,"Varin, Varoon"
Vasant,Vasan
Vasanta,Vasante
Vashti,Vashtee
Vasilis,"Vasileios, Vaso, Vasos, Vassily, Vasya, Wassily"
Vasin,
Vassy,"Vasi, Vasie"
Vasu,
Vasundhara,
Vatsayayana,
Vaughn,Vaughan
Veasna,
Veata,
Veda,"Vedis, Veeda, Velda, Vida"
Vedavati,
Vedette,"Vedeta, Vedete, Vedetta"
Vedis,"Vedissa, Vedisse"
Veera,Vira
Vega,Waqi
Veiko,
Vekoslava,
Vela,Vella
Velda,
Veleda,
Veleslav,Vaclav
Veleslava,"Vehka (Bulgarian), Vela, Velina, Velinka, Velka, Veluska"
Velika,Velia
Veliya,
Vellamo,
Velma,Vellma
Velvet,
Vencel,
Venetia,"Vanecia, Vanetia, Venezia, Venice, Venitia, Vonitia, Vonizia"
Ventura,
Venus,"Venisa, Venita, Venusa, Venusina, Vinita"
Vera,"Veera, Veira, Veradis, Veradisse, Verasha, Vere, Verena, Verene, Verina, Verine, Verla, Verochka, Verra (Slavic), Veruschka, Viera"
Verbena,"Verbin, Verbina"
Verdad,
Verdi,"Verda, Verdee, Virida, Virdisa"
Vere,"Veir, Vir"
Vered,
Verena,"Varin, Vereena, Verene, Verina, Verine, Verna, Veruchka, Veruschka, Verushka, Veryna"
Veril,"Veral, Verrill"
Verity,"Verita, Veritie, Veryta"
Verna,"Venise, Verda, Verne, Verneta, Vernice, Vernie, Vernis, Vernita, Veruszhka"
Vernon,"Varney, Vern, Verne, Verney"
Veronica,"Rana, Roni, Ronica, Ronna, Ronnie, Veira, Vera, Veranique, Vernice, Veron, Verona, Verone, Veronice, Veronicka, Veronika, Veronike, Veroniqua, Veronique, Vonnie, Vreneli (German), Weronika (Polish)"
Verrill,"Verrall, Verroll, Veryl"
Vervain,Verbena
Vespera,
Vesta,Vessy
Vevila,
Vevina,Vevin
Vica,
Victor,"Buadhach (Irish), Vic, Victorin, Vidor, Vikenty, Viktor, Vitorio, Vittorios, Vittorio"
